매장명,승인번호,금액,결제수단,상태,배달여부,승인일시,취소일시
카카온 테스트 매장,24022458161,10000,KAKAOPAY,CANCELED,매장,2024-02-24 11:01:36,2024-02-27 01:01:36
카카온 테스트 매장,24022450815,15000,KAKAOPAY,APPROVED,매장,2024-02-24 13:32:25,
카카온 테스트 매장,24022417549,30000,CARD,APPROVED,매장,2024-02-24 16:47:45,
카카온 테스트 매장,24022456631,5000,CASH,APPROVED,매장,2024-02-24 17:02:10,
카카온 테스트 매장,24022412681,30000,CARD,APPROVED,매장,2024-02-24 17:28:27,
카카온 테스트 매장,24022402442,20000,CARD,APPROVED,매장,2024-02-24 18:57:29,
카카온 테스트 매장,24022494893,30000,CARD,APPROVED,매장,2024-02-24 19:20:53,
카카온 테스트 매장,24022480510,10000,CASH,APPROVED,매장,2024-02-24 22:27:41,
카카온 테스트 매장,24022454529,20000,CARD,APPROVED,배달,2024-02-24 23:10:34,
카카온 테스트 매장,24022495286,10000,CASH,APPROVED,배달,2024-02-24 23:16:32,
카카온 테스트 매장,24022506552,50000,CARD,APPROVED,매장,2024-02-25 04:30:45,
카카온 테스트 매장,24022552433,30000,CARD,APPROVED,배달,2024-02-25 05:04:07,
카카온 테스트 매장,24022508804,15000,KAKAOPAY,APPROVED,매장,2024-02-25 05:15:10,
카카온 테스트 매장,24022580897,15000,KAKAOPAY,CANCELED,매장,2024-02-25 06:36:47,2024-02-27 22:36:47
카카온 테스트 매장,24022578720,10000,KAKAOPAY,APPROVED,매장,2024-02-25 07:44:50,
카카온 테스트 매장,24022532578,20000,CARD,APPROVED,매장,2024-02-25 10:10:59,
카카온 테스트 매장,24022532990,10000,CARD,APPROVED,배달,2024-02-25 10:46:30,
카카온 테스트 매장,24022574881,40000,CARD,APPROVED,매장,2024-02-25 11:25:56,
카카온 테스트 매장,24022587263,10000,CASH,APPROVED,배달,2024-02-25 11:40:23,
카카온 테스트 매장,24022532138,10000,CASH,APPROVED,매장,2024-02-25 13:21:33,
카카온 테스트 매장,24022517073,15000,KAKAOPAY,APPROVED,매장,2024-02-25 17:04:15,
카카온 테스트 매장,24022584142,30000,KAKAOPAY,APPROVED,매장,2024-02-25 17:38:31,
카카온 테스트 매장,24022525891,30000,CASH,APPROVED,매장,2024-02-25 18:21:56,
카카온 테스트 매장,24022527365,50000,CARD,APPROVED,매장,2024-02-25 19:41:54,
카카온 테스트 매장,24022555733,10000,CASH,APPROVED,매장,2024-02-25 19:55:59,
카카온 테스트 매장,24022639202,40000,TRANSFER,APPROVED,매장,2024-02-26 02:29:20,
카카온 테스트 매장,24022634273,40000,KAKAOPAY,APPROVED,배달,2024-02-26 10:19:46,
카카온 테스트 매장,24022650840,30000,CARD,APPROVED,매장,2024-02-26 10:31:54,
카카온 테스트 매장,24022646670,20000,KAKAOPAY,APPROVED,매장,2024-02-26 11:31:19,
카카온 테스트 매장,24022626420,30000,KAKAOPAY,APPROVED,매장,2024-02-26 14:36:49,
카카온 테스트 매장,24022681039,25000,CASH,APPROVED,배달,2024-02-26 19:36:26,
카카온 테스트 매장,24022617137,50000,KAKAOPAY,APPROVED,배달,2024-02-26 20:28:11,
카카온 테스트 매장,24022693790,30000,CARD,APPROVED,배달,2024-02-26 21:12:56,
카카온 테스트 매장,24022646316,20000,CASH,APPROVED,매장,2024-02-26 21:29:22,
카카온 테스트 매장,24022754798,10000,CARD,APPROVED,매장,2024-02-27 00:25:03,
카카온 테스트 매장,24022719718,20000,CARD,APPROVED,배달,2024-02-27 01:20:18,
카카온 테스트 매장,24022729668,30000,CARD,APPROVED,매장,2024-02-27 04:09:53,
카카온 테스트 매장,24022746066,5000,CASH,APPROVED,매장,2024-02-27 05:36:01,
카카온 테스트 매장,24022789902,5000,CARD,APPROVED,배달,2024-02-27 07:46:04,
카카온 테스트 매장,24022778255,40000,KAKAOPAY,APPROVED,매장,2024-02-27 11:30:29,
카카온 테스트 매장,24022748741,20000,CARD,APPROVED,매장,2024-02-27 13:47:08,
카카온 테스트 매장,24022710961,50000,KAKAOPAY,APPROVED,배달,2024-02-27 14:08:05,
카카온 테스트 매장,24022739412,30000,KAKAOPAY,APPROVED,매장,2024-02-27 14:16:09,
카카온 테스트 매장,24022750229,5000,CARD,APPROVED,배달,2024-02-27 17:38:44,
카카온 테스트 매장,24022708593,30000,CARD,APPROVED,매장,2024-02-27 23:00:25,
카카온 테스트 매장,24022706173,10000,CARD,APPROVED,매장,2024-02-27 23:03:40,
카카온 테스트 매장,24022727207,15000,KAKAOPAY,APPROVED,매장,2024-02-27 23:51:28,
카카온 테스트 매장,24022879079,40000,CARD,APPROVED,배달,2024-02-28 00:30:59,
카카온 테스트 매장,24022841029,50000,CASH,APPROVED,배달,2024-02-28 03:03:40,
카카온 테스트 매장,24022898144,20000,KAKAOPAY,APPROVED,매장,2024-02-28 04:49:08,
카카온 테스트 매장,24022898860,20000,KAKAOPAY,APPROVED,매장,2024-02-28 05:17:33,
카카온 테스트 매장,24022811374,20000,CARD,APPROVED,매장,2024-02-28 06:59:02,
카카온 테스트 매장,24022832695,30000,CARD,APPROVED,매장,2024-02-28 07:16:19,
카카온 테스트 매장,24022883605,40000,KAKAOPAY,APPROVED,매장,2024-02-28 08:50:02,
카카온 테스트 매장,24022821361,15000,CASH,APPROVED,매장,2024-02-28 10:10:21,
카카온 테스트 매장,24022884621,30000,KAKAOPAY,APPROVED,배달,2024-02-28 10:59:38,
카카온 테스트 매장,24022835130,10000,KAKAOPAY,APPROVED,매장,2024-02-28 12:49:39,
카카온 테스트 매장,24022857024,25000,KAKAOPAY,APPROVED,매장,2024-02-28 14:29:52,
카카온 테스트 매장,24022815278,25000,CARD,APPROVED,배달,2024-02-28 15:36:47,
카카온 테스트 매장,24022829141,25000,CARD,APPROVED,배달,2024-02-28 15:48:41,
카카온 테스트 매장,24022874107,50000,CARD,CANCELED,배달,2024-02-28 16:52:57,2024-03-02 09:52:57
카카온 테스트 매장,24022853345,20000,CARD,APPROVED,매장,2024-02-28 18:16:34,
카카온 테스트 매장,24022841086,40000,CARD,APPROVED,매장,2024-02-28 20:15:57,
카카온 테스트 매장,24022815280,15000,KAKAOPAY,APPROVED,매장,2024-02-28 20:23:34,
카카온 테스트 매장,24022925270,5000,KAKAOPAY,APPROVED,매장,2024-02-29 02:38:54,
카카온 테스트 매장,24022984009,50000,KAKAOPAY,APPROVED,매장,2024-02-29 04:23:11,
카카온 테스트 매장,24022970981,40000,CARD,APPROVED,매장,2024-02-29 04:52:39,
카카온 테스트 매장,24022962312,10000,KAKAOPAY,CANCELED,배달,2024-02-29 04:58:30,2024-02-29 20:58:30
카카온 테스트 매장,24022922517,10000,KAKAOPAY,APPROVED,매장,2024-02-29 05:20:37,
카카온 테스트 매장,24022952470,5000,CARD,APPROVED,매장,2024-02-29 09:14:22,
카카온 테스트 매장,24022908124,40000,CASH,CANCELED,배달,2024-02-29 09:59:24,2024-03-01 18:59:24
카카온 테스트 매장,24022949023,40000,CARD,APPROVED,배달,2024-02-29 13:39:08,
카카온 테스트 매장,24022957732,50000,CARD,CANCELED,매장,2024-02-29 14:06:38,2024-02-29 22:06:38
카카온 테스트 매장,24022959244,15000,KAKAOPAY,APPROVED,배달,2024-02-29 17:42:31,
카카온 테스트 매장,24022936816,25000,CASH,APPROVED,매장,2024-02-29 19:39:54,
카카온 테스트 매장,24022981869,40000,CARD,APPROVED,매장,2024-02-29 21:01:45,
카카온 테스트 매장,24022934972,40000,CARD,APPROVED,매장,2024-02-29 21:25:52,
카카온 테스트 매장,24030135448,50000,KAKAOPAY,APPROVED,매장,2024-03-01 01:43:40,
카카온 테스트 매장,24030162618,10000,KAKAOPAY,APPROVED,매장,2024-03-01 02:06:50,
카카온 테스트 매장,24030110161,20000,KAKAOPAY,APPROVED,매장,2024-03-01 04:14:53,
카카온 테스트 매장,24030100769,25000,CARD,APPROVED,매장,2024-03-01 04:19:22,
카카온 테스트 매장,24030122290,20000,CARD,APPROVED,매장,2024-03-01 07:20:14,
카카온 테스트 매장,24030133245,40000,KAKAOPAY,APPROVED,매장,2024-03-01 08:38:14,
카카온 테스트 매장,24030114276,20000,CARD,APPROVED,배달,2024-03-01 13:02:13,
카카온 테스트 매장,24030174014,10000,CARD,APPROVED,매장,2024-03-01 14:33:00,
카카온 테스트 매장,24030124930,30000,KAKAOPAY,APPROVED,매장,2024-03-01 16:55:07,
카카온 테스트 매장,24030163003,5000,CASH,APPROVED,매장,2024-03-01 17:11:21,
카카온 테스트 매장,24030115447,5000,CASH,APPROVED,매장,2024-03-01 21:09:56,
카카온 테스트 매장,24030199410,25000,CASH,APPROVED,매장,2024-03-01 22:10:59,
카카온 테스트 매장,24030131940,15000,KAKAOPAY,APPROVED,매장,2024-03-01 23:14:01,
카카온 테스트 매장,24030106250,10000,CASH,APPROVED,매장,2024-03-01 23:50:34,
카카온 테스트 매장,24030274681,15000,TRANSFER,APPROVED,매장,2024-03-02 01:55:04,
카카온 테스트 매장,24030295089,50000,KAKAOPAY,APPROVED,배달,2024-03-02 03:17:29,
카카온 테스트 매장,24030215125,15000,CASH,APPROVED,배달,2024-03-02 03:57:22,
카카온 테스트 매장,24030276428,50000,CASH,CANCELED,매장,2024-03-02 06:41:00,2024-03-02 18:41:00
카카온 테스트 매장,24030239996,5000,CASH,APPROVED,매장,2024-03-02 08:12:16,
카카온 테스트 매장,24030228961,20000,KAKAOPAY,APPROVED,매장,2024-03-02 08:17:40,
카카온 테스트 매장,24030216643,15000,CASH,APPROVED,배달,2024-03-02 08:56:50,
카카온 테스트 매장,24030282217,50000,TRANSFER,APPROVED,배달,2024-03-02 09:20:30,
카카온 테스트 매장,24030250327,50000,CARD,APPROVED,배달,2024-03-02 12:25:56,
카카온 테스트 매장,24030226369,25000,CARD,APPROVED,매장,2024-03-02 13:18:34,
카카온 테스트 매장,24030286665,10000,CASH,APPROVED,매장,2024-03-02 14:02:52,
카카온 테스트 매장,24030294533,30000,CARD,APPROVED,매장,2024-03-02 14:35:36,
카카온 테스트 매장,24030298073,15000,KAKAOPAY,APPROVED,배달,2024-03-02 14:48:53,
카카온 테스트 매장,24030233769,20000,KAKAOPAY,APPROVED,매장,2024-03-02 18:32:15,
카카온 테스트 매장,24030278686,15000,KAKAOPAY,APPROVED,매장,2024-03-02 19:08:09,
카카온 테스트 매장,24030290694,10000,CARD,APPROVED,매장,2024-03-02 22:03:51,
카카온 테스트 매장,24030223218,40000,CASH,APPROVED,매장,2024-03-02 23:54:59,
카카온 테스트 매장,24030383374,5000,CARD,APPROVED,배달,2024-03-03 00:58:24,
카카온 테스트 매장,24030343974,20000,CARD,APPROVED,매장,2024-03-03 03:15:56,
카카온 테스트 매장,24030335269,15000,CARD,APPROVED,매장,2024-03-03 03:23:45,
카카온 테스트 매장,24030361379,25000,KAKAOPAY,APPROVED,매장,2024-03-03 04:53:25,
카카온 테스트 매장,24030341278,25000,CARD,APPROVED,배달,2024-03-03 15:20:49,
카카온 테스트 매장,24030341759,5000,CARD,APPROVED,배달,2024-03-03 18:06:34,
카카온 테스트 매장,24030316969,15000,KAKAOPAY,APPROVED,매장,2024-03-03 18:55:21,
카카온 테스트 매장,24030361691,30000,CARD,APPROVED,매장,2024-03-03 19:02:12,
카카온 테스트 매장,24030351691,30000,CARD,APPROVED,매장,2024-03-03 21:49:46,
카카온 테스트 매장,24030354992,15000,CARD,APPROVED,매장,2024-03-03 23:38:18,
카카온 테스트 매장,24030475219,30000,CASH,APPROVED,배달,2024-03-04 00:37:32,
카카온 테스트 매장,24030470238,20000,KAKAOPAY,APPROVED,매장,2024-03-04 01:07:03,
카카온 테스트 매장,24030491750,25000,CARD,APPROVED,매장,2024-03-04 02:46:03,
카카온 테스트 매장,24030424066,20000,KAKAOPAY,APPROVED,배달,2024-03-04 04:39:37,
카카온 테스트 매장,24030402076,5000,KAKAOPAY,APPROVED,매장,2024-03-04 05:33:54,
카카온 테스트 매장,24030409593,25000,KAKAOPAY,APPROVED,매장,2024-03-04 07:16:06,
카카온 테스트 매장,24030477827,20000,KAKAOPAY,APPROVED,매장,2024-03-04 09:14:58,
카카온 테스트 매장,24030470193,5000,CARD,APPROVED,매장,2024-03-04 09:52:26,
카카온 테스트 매장,24030465247,30000,KAKAOPAY,APPROVED,배달,2024-03-04 10:40:40,
카카온 테스트 매장,24030480354,10000,CARD,APPROVED,매장,2024-03-04 14:13:54,
카카온 테스트 매장,24030467986,5000,CARD,CANCELED,매장,2024-03-04 15:14:32,2024-03-06 23:14:32
카카온 테스트 매장,24030434936,30000,KAKAOPAY,APPROVED,매장,2024-03-04 15:46:52,
카카온 테스트 매장,24030433621,50000,CASH,APPROVED,매장,2024-03-04 17:24:23,
카카온 테스트 매장,24030429507,20000,CARD,APPROVED,배달,2024-03-04 17:52:52,
카카온 테스트 매장,24030498121,15000,KAKAOPAY,APPROVED,배달,2024-03-04 18:15:50,
카카온 테스트 매장,24030482219,40000,KAKAOPAY,APPROVED,매장,2024-03-04 18:51:42,
카카온 테스트 매장,24030439783,10000,CASH,APPROVED,매장,2024-03-04 21:49:21,
카카온 테스트 매장,24030477533,25000,CARD,APPROVED,매장,2024-03-04 21:57:03,
카카온 테스트 매장,24030478906,10000,KAKAOPAY,APPROVED,매장,2024-03-04 22:51:54,
카카온 테스트 매장,24030465710,25000,CARD,APPROVED,매장,2024-03-04 23:39:29,
카카온 테스트 매장,24030502070,5000,CARD,APPROVED,매장,2024-03-05 00:58:57,
카카온 테스트 매장,24030503425,25000,CARD,APPROVED,매장,2024-03-05 01:31:15,
카카온 테스트 매장,24030521511,15000,CARD,APPROVED,매장,2024-03-05 02:15:45,
카카온 테스트 매장,24030535068,50000,CASH,APPROVED,매장,2024-03-05 02:44:56,
카카온 테스트 매장,24030538205,5000,CARD,APPROVED,매장,2024-03-05 02:46:01,
카카온 테스트 매장,24030567670,20000,CASH,APPROVED,매장,2024-03-05 04:48:00,
카카온 테스트 매장,24030524943,5000,KAKAOPAY,APPROVED,매장,2024-03-05 11:57:19,
카카온 테스트 매장,24030586856,40000,CARD,APPROVED,배달,2024-03-05 13:32:17,
카카온 테스트 매장,24030572210,50000,CARD,APPROVED,매장,2024-03-05 13:58:04,
카카온 테스트 매장,24030550322,5000,KAKAOPAY,APPROVED,매장,2024-03-05 14:14:00,
카카온 테스트 매장,24030566422,25000,CARD,APPROVED,매장,2024-03-05 17:33:24,
카카온 테스트 매장,24030599031,50000,CARD,APPROVED,매장,2024-03-05 19:36:24,
카카온 테스트 매장,24030550501,10000,CASH,APPROVED,매장,2024-03-05 21:24:49,
카카온 테스트 매장,24030591760,30000,CARD,APPROVED,배달,2024-03-05 22:39:51,
카카온 테스트 매장,24030581490,10000,KAKAOPAY,APPROVED,매장,2024-03-05 23:07:20,
카카온 테스트 매장,24030593805,10000,KAKAOPAY,APPROVED,매장,2024-03-05 23:10:12,
카카온 테스트 매장,24030632004,30000,KAKAOPAY,APPROVED,매장,2024-03-06 02:20:12,
카카온 테스트 매장,24030641711,40000,CASH,APPROVED,매장,2024-03-06 02:39:30,
카카온 테스트 매장,24030650047,15000,KAKAOPAY,APPROVED,매장,2024-03-06 03:24:28,
카카온 테스트 매장,24030641981,50000,CARD,APPROVED,배달,2024-03-06 07:50:00,
카카온 테스트 매장,24030661001,15000,CARD,APPROVED,매장,2024-03-06 12:28:04,
카카온 테스트 매장,24030642933,50000,CARD,CANCELED,배달,2024-03-06 12:47:26,2024-03-07 18:47:26
카카온 테스트 매장,24030606470,50000,CARD,APPROVED,매장,2024-03-06 13:47:40,
카카온 테스트 매장,24030635111,15000,CARD,APPROVED,매장,2024-03-06 17:08:59,
카카온 테스트 매장,24030621039,40000,CARD,APPROVED,매장,2024-03-06 17:52:18,
카카온 테스트 매장,24030674915,20000,CARD,APPROVED,배달,2024-03-06 19:21:16,
카카온 테스트 매장,24030621581,5000,CARD,APPROVED,배달,2024-03-06 19:56:44,
카카온 테스트 매장,24030612863,50000,CARD,APPROVED,매장,2024-03-06 22:13:18,
카카온 테스트 매장,24030702725,5000,KAKAOPAY,APPROVED,매장,2024-03-07 00:32:51,
카카온 테스트 매장,24030720873,5000,KAKAOPAY,APPROVED,배달,2024-03-07 01:05:24,
카카온 테스트 매장,24030793089,15000,KAKAOPAY,APPROVED,배달,2024-03-07 04:49:29,
카카온 테스트 매장,24030737745,20000,CARD,APPROVED,매장,2024-03-07 04:53:17,
카카온 테스트 매장,24030762996,40000,KAKAOPAY,APPROVED,배달,2024-03-07 07:44:01,
카카온 테스트 매장,24030790311,15000,CASH,APPROVED,매장,2024-03-07 08:47:59,
카카온 테스트 매장,24030703586,30000,KAKAOPAY,APPROVED,매장,2024-03-07 15:01:57,
카카온 테스트 매장,24030743004,10000,CARD,APPROVED,배달,2024-03-07 15:48:03,
카카온 테스트 매장,24030796202,5000,KAKAOPAY,APPROVED,매장,2024-03-07 20:37:23,
카카온 테스트 매장,24030726068,30000,CARD,APPROVED,배달,2024-03-07 23:44:28,
카카온 테스트 매장,24030821054,30000,CARD,APPROVED,배달,2024-03-08 01:47:24,
카카온 테스트 매장,24030811217,50000,CASH,APPROVED,매장,2024-03-08 04:23:26,
카카온 테스트 매장,24030871161,15000,CARD,APPROVED,매장,2024-03-08 05:10:46,
카카온 테스트 매장,24030874619,50000,CARD,APPROVED,배달,2024-03-08 05:40:23,
카카온 테스트 매장,24030844421,25000,CARD,APPROVED,배달,2024-03-08 06:56:08,
카카온 테스트 매장,24030821356,20000,TRANSFER,APPROVED,매장,2024-03-08 10:14:45,
카카온 테스트 매장,24030843133,5000,CARD,APPROVED,매장,2024-03-08 16:12:29,
카카온 테스트 매장,24030858939,50000,CARD,APPROVED,매장,2024-03-08 16:49:13,
카카온 테스트 매장,24030883268,15000,KAKAOPAY,APPROVED,매장,2024-03-08 17:01:09,
카카온 테스트 매장,24030870474,20000,CARD,APPROVED,매장,2024-03-08 18:35:10,
카카온 테스트 매장,24030868784,5000,CASH,APPROVED,매장,2024-03-08 19:20:39,
카카온 테스트 매장,24030807953,5000,KAKAOPAY,CANCELED,매장,2024-03-08 20:03:33,2024-03-10 22:03:33
카카온 테스트 매장,24030856238,10000,CARD,APPROVED,매장,2024-03-08 22:06:09,
카카온 테스트 매장,24030875747,15000,CARD,APPROVED,매장,2024-03-08 22:35:46,
카카온 테스트 매장,24030966920,40000,KAKAOPAY,APPROVED,매장,2024-03-09 04:22:09,
카카온 테스트 매장,24030942235,20000,KAKAOPAY,APPROVED,매장,2024-03-09 05:17:42,
카카온 테스트 매장,24030958395,40000,KAKAOPAY,APPROVED,배달,2024-03-09 12:07:14,
카카온 테스트 매장,24030956265,25000,CASH,APPROVED,매장,2024-03-09 12:09:15,
카카온 테스트 매장,24030972344,40000,CARD,APPROVED,매장,2024-03-09 13:46:55,
카카온 테스트 매장,24030956505,5000,TRANSFER,APPROVED,매장,2024-03-09 13:49:40,
카카온 테스트 매장,24030970798,50000,CARD,APPROVED,배달,2024-03-09 13:51:15,
카카온 테스트 매장,24030947424,25000,CARD,APPROVED,매장,2024-03-09 14:47:32,
카카온 테스트 매장,24030901823,20000,CASH,APPROVED,매장,2024-03-09 16:19:04,
카카온 테스트 매장,24030968870,5000,KAKAOPAY,APPROVED,매장,2024-03-09 17:07:22,
카카온 테스트 매장,24030916511,20000,KAKAOPAY,CANCELED,매장,2024-03-09 20:26:49,2024-03-12 17:26:49
카카온 테스트 매장,24030932714,25000,CARD,APPROVED,매장,2024-03-09 21:58:31,
카카온 테스트 매장,24030924109,25000,CARD,APPROVED,매장,2024-03-09 22:01:23,
카카온 테스트 매장,24030931483,20000,CARD,APPROVED,배달,2024-03-09 23:25:29,
카카온 테스트 매장,24031095231,40000,CASH,APPROVED,매장,2024-03-10 02:39:04,
카카온 테스트 매장,24031072247,30000,CARD,APPROVED,매장,2024-03-10 02:59:40,
카카온 테스트 매장,24031057682,15000,CASH,APPROVED,배달,2024-03-10 04:04:15,
카카온 테스트 매장,24031040186,25000,CARD,APPROVED,매장,2024-03-10 04:48:20,
카카온 테스트 매장,24031049732,40000,CASH,APPROVED,매장,2024-03-10 05:04:58,
카카온 테스트 매장,24031062866,40000,CARD,APPROVED,매장,2024-03-10 05:45:00,
카카온 테스트 매장,24031065475,25000,CARD,APPROVED,배달,2024-03-10 06:13:44,
